region,Date,Effectif de la population,Population rurale,Population urbaine,Taux d'urbanisation,Nombre de ménages ruraux,Nombre de ménages urbains,Taille moyenne des ménages,Taille moyenne des ménages ruraux,Taille moyenne des ménages urbains,Superficie Perdue,risque déforestation
Kedougou,2008,122333.0,102279.0,20054.0,16.392960199999994,49964.0,12391.0,7.9079812999999985,9.0,8.9,163.6254315909593,1
Kedougou,2009,125763.0,105147.0,20616.0,16.3927387,50548.0,12391.0,7.9079812999999985,8.7,8.9,402.7253219940544,1
Kedougou,2010,129908.0,108613.0,21295.0,16.39,53814.0,14959.625,7.9079812999999985,8.7,8.0,244.4448328803806,1
Kedougou,2013,151357.0,113829.0,37528.0,24.794360353336806,54038.4444444,15896.3636364,7.9079812999999985,9.0,7.7,926.3293489030424,1
Kedougou,2014,156352.0,115701.0,40651.0,25.9996674171101,55932.33333330001,16328.4619564,7.9079812999999985,9.0,7.6966931,1065.0223622723272,1
Kedougou,2015,161532.0,119210.0,42322.0,26.200381348587303,56925.3816555,15814.938529100002,7.9079812999999985,9.0084794,7.6932958,539.2423450660857,1
Kedougou,2016,166907.0,122677.0,44230.0,26.499787306703702,52596.1342816,16251.1258494,7.9079812999999985,9.0172026,7.6898057,858.9223956570736,1
Kedougou,2017,172482.0,126257.0,46225.0,26.7998979603669,54056.4406222,16781.0699065,7.9079812999999985,9.026177,7.6862203,914.1455190907677,1
Kedougou,2018,178269.0,130136.0,48133.0,27.0002075515092,55807.318507,8478.3695215,7.9079812999999985,9.0354099,8.1,621.339393050274,1
Kolda,2001,816331.0,712838.0,103493.0,12.6778231,59601.5645859,10310.1613855,7.9079812999999985,9.9,8.614123199999998,1363.6360786651253,1
Kolda,2002,847243.0,736628.0,110615.0,13.0558765,60822.2791036,10662.4589829,7.9079812999999985,9.9,8.6036439,6708.690271265011,1
Kolda,2003,864018.0,749967.6240000002,114050.376,13.2,62060.21310369999,19391.2903226,7.9079812999999985,9.9,9.3,1025.090478979611,1
Kolda,2004,893867.0,776794.0,117073.0,13.097362400000002,63314.9494949,20017.9780432,7.9079812999999985,9.9,9.3,795.8140080271278,1
Kolda,2005,912503.0,792826.0,119677.0,13.1152446,64701.6405206,21854.4148063,7.9079812999999985,9.9,9.3,12172.031824422935,1
Kolda,2006,932014.0,809612.0,122402.0,13.1330645,64960.6225939,22564.5386844,7.9079812999999985,9.9,9.3,2723.797541189394,1
Kolda,2007,942204.0,816528.8397836,125675.1602164,13.3384235,66365.5644566,23294.1126195,7.9079812999999985,9.9,9.3,6579.936520091598,1
Kolda,2008,569715.0,448046.0,121669.0,21.3561167,72158.26684530001,24044.8791433,7.9079812999999985,9.3,9.3,276.58110027633387,1
Kolda,2009,585159.0,460191.0,124968.0,21.3562468,73688.42594680001,24818.3705642,7.9079812999999985,9.3,9.3,3831.8708298689526,1
Kolda,2010,603961.0,474978.0,128983.0,21.36,75241.67015660001,25617.4301425,7.9079812999999985,9.3,9.3,2053.1394413252256,1
Kolda,2013,662455.0,492818.0,169637.0,25.6073242710826,76818.52774319999,29842.742047900014,7.9079812999999985,9.3,9.3,3762.7118634484955,1
Kolda,2014,682687.0,501775.0,180912.0,26.4999919435993,75521.7422489,30762.3811673,7.9079812999999985,9.3,9.3,1018.178547317804,1
Kolda,2015,703774.0,513755.0,190019.0,27.0000028418214,77056.6364421,31708.2961462,7.9079812999999985,9.3,9.3,485.98616537324796,1
Kolda,2016,725690.0,526851.0,198839.0,27.399991732006804,78610.82912889999,32680.3190713,7.9079812999999985,9.3,9.3,633.7212176182402,1
Kolda,2017,748451.0,539633.0,208818.0,27.9000228471871,80182.17060720001,28095.5913978,7.9079812999999985,9.3,9.3,777.9380338809034,1
Kolda,2018,772073.0,552805.0,219268.0,28.3999051903123,81766.27096760001,29932.1111111,7.9079812999999985,9.3,9.0,392.2121328492168,1
Louga,2001,559268.0,445950.0,113318.0,20.2618423,42633.1428571,10304.727446,7.9079812999999985,7.0,6.9,3.7830572753906244,0
Louga,2002,677513.0,551260.0,126253.0,18.6347716,29545.0,10690.5364415,7.9079812999999985,7.6,6.9,2.8977413452148433,0
Louga,2003,686856.0,558413.928,128442.072,18.7,34399.0,11088.6840902,7.9079812999999985,7.1854705,6.9,0.0743853515625,0
Louga,2004,714732.0,581069.0,133663.0,18.7011355,35264.0,11501.659951799998,7.9079812999999985,7.2,6.9,0.22305435180664063,0
Louga,2005,729606.0,592950.0,136656.0,18.7301091,33121.375,11606.2318841,7.9079812999999985,8.0,6.9,1.038251055908203,0
Louga,2006,745177.0,605390.0,139787.0,18.7588989,32905.1597052,12002.0289855,7.9079812999999985,8.14,6.9,3.0430559265136723,0
Louga,2007,780655.0,631718.5977321999,148936.4022678,19.0783896,46376.618472,12409.4202899,7.9079812999999985,8.130220699999999,6.9,0.29619514160156246,0
Louga,2008,809265.0,659740.0,149525.0,18.4766424,44204.1816732,12828.2608696,7.9079812999999985,8.120182000000002,6.9,0.14834918823242188,0
Louga,2009,831309.0,677713.0,153596.0,18.4764029,45249.0197073,13258.2608696,7.9079812999999985,8.1098774,6.9,0.07432490234375,0
Louga,2010,857944.0,699428.0,158516.0,18.48,46546.3676714,13503.428571399998,7.9079812999999985,8.099300099999999,7.0,1.0870421627807618,0
Louga,2013,874193.0,684511.0,189682.0,21.697954570672607,50814.076665393215,12829.0,7.9079812999999985,9.19114773197281,8.3,2.150443225097656,0
Louga,2014,898732.0,698315.0,200417.0,22.299973740781496,50814.076665393215,12833.0,7.9079812999999985,9.19114773197281,8.0,1.9276293518066407,0
Louga,2015,924050.0,715214.0,208836.0,22.6000757534765,50814.076665393215,12833.0,7.9079812999999985,9.19114773197281,8.0,0.1481176025390625,0
Louga,2016,950102.0,732529.0,217573.0,22.8999623198351,50814.076665393215,14108.5,7.9079812999999985,9.19114773197281,8.0,1.0870421627807618,0
Louga,2017,976885.0,751225.0,225660.0,23.0999554707054,50814.076665393215,14696.0759494,7.9079812999999985,9.19114773197281,7.9,0.5193058898925781,0
Louga,2018,1004401.0,769371.0,235030.0,23.4000165272635,50814.076665393215,15185.8001997,7.9079812999999985,9.19114773197281,7.9375577,1.0870421627807618,0
Matam,2002,423041.0,364027.0,59014.0,13.9499481,50814.076665393215,16012.391720200005,7.9079812999999985,9.19114773197281,7.973699499999999,0.594959619140625,0
Matam,2003,441371.0,380461.802,60909.198,13.8,50814.076665393215,16389.8081373,7.9079812999999985,9.19114773197281,8.0083915,0.2562989096069336,0
Matam,2004,461836.0,397616.0,64220.0,13.905369,50814.076665393215,16859.955366,7.9079812999999985,9.19114773197281,8.041599,0.2562989096069336,0
Matam,2005,478573.0,412121.0,66452.0,13.885446900000002,50814.076665393215,31717.4960335,7.9079812999999985,9.19114773197281,9.0,0.2562989096069336,0
Matam,2006,496207.0,427404.0,68803.0,13.8657859,50814.076665393215,33001.8326004,7.9079812999999985,9.19114773197281,9.0,0.148927197265625,0
Matam,2007,492031.0,423875.8093165,68155.1906835,13.851808300000002,50814.076665393215,34338.1758079,7.9079812999999985,9.19114773197281,9.0,0.07452205810546875,0
Matam,2008,510566.0,424189.0,86377.0,16.917891100000002,50814.076665393215,35728.8888889,7.9079812999999985,9.19114773197281,9.0,0.2562989096069336,0
Matam,2009,524942.0,436129.0,88813.0,16.918631,50814.076665393215,37187.0205733,7.9079812999999985,9.19114773197281,9.0,0.2562989096069336,0
Matam,2010,542201.0,450465.0,91736.0,16.92,50814.076665393215,39969.6702738,7.9079812999999985,9.19114773197281,9.0,0.2562989096069336,0
Matam,2013,562539.0,442755.0,119784.0,21.2934569869822,50814.076665393215,41573.811578800014,7.9079812999999985,9.19114773197281,9.0,2.8218239562988283,0
Matam,2014,584524.0,450668.0,133856.0,22.900000684317497,50814.076665393215,42287.7769392,7.9079812999999985,9.19114773197281,9.2,0.9669041809082031,0
Matam,2015,607229.0,463923.0,143306.0,23.599992753969307,50814.076665393215,43957.6415295,7.9079812999999985,9.19114773197281,9.2,0.2562989096069336,0
Matam,2016,630703.0,476811.0,153892.0,24.4000742029133,50814.076665393215,45683.0659079,7.9079812999999985,9.19114773197281,9.2,0.2562989096069336,0
Matam,2017,654981.0,489926.0,165055.0,25.199967632648892,50814.076665393215,47476.3123768,7.9079812999999985,9.19114773197281,9.2,0.2562989096069336,0
Matam,2018,680086.0,503944.0,176142.0,25.899959710977697,50814.076665393215,51554.5431614,7.9079812999999985,9.19114773197281,9.2,0.2562989096069336,0
Saint Louis,2001,858573.0,589184.0,269389.0,31.3763652,50814.076665393215,18693.4039282,7.9079812999999985,9.19114773197281,7.7333333,23.566227624511725,1
Saint Louis,2002,688767.0,437045.0,251722.0,36.5467567,50814.076665393215,19382.1794872,7.9079812999999985,9.19114773197281,7.8,2.439450360107422,1
Saint Louis,2003,703699.0,449663.661,254035.339,36.1,50814.076665393215,20187.6384658,7.9079812999999985,9.19114773197281,7.825,0.9519317698759191,1
Saint Louis,2004,738724.0,468181.0,270543.0,36.6230148,50814.076665393215,21872.9578065,7.9079812999999985,9.19114773197281,7.85,1.5513761108398436,1
Saint Louis,2005,764347.0,486346.0,278001.0,36.3710461,50814.076665393215,22745.7252185,7.9079812999999985,9.19114773197281,7.875,0.8129350891113281,1
Saint Louis,2006,788006.0,503391.0,284615.0,36.11837979999999,50814.076665393215,23643.8656754,7.9079812999999985,9.19114773197281,7.9,1.2568655395507813,1
Saint Louis,2007,809813.0,512811.1268333,297001.8731667,36.675365,50814.076665393215,24568.9587258,7.9079812999999985,9.19114773197281,7.925,0.0738189697265625,1
Saint Louis,2008,840844.0,474270.0,366574.0,43.5959583,50814.076665393215,25522.9877322,7.9079812999999985,9.19114773197281,7.95,1.181627478027344,1
Saint Louis,2009,865058.0,487923.0,377135.0,43.59649870000001,50814.076665393215,26514.9015152,7.9079812999999985,9.19114773197281,7.975,0.14764915771484374,1
Saint Louis,2010,894000.0,504242.0,389758.0,43.6,50814.076665393215,27379.7075681,7.9079812999999985,9.19114773197281,8.0,0.9599528381347655,1
Saint Louis,2013,908942.0,496905.0,412037.0,45.331495298929994,50814.076665393215,28419.996482700004,7.9079812999999985,9.19114773197281,8.025,66.73092523193358,1
Saint Louis,2014,932876.0,500954.0,431922.0,46.3000441644977,50814.076665393215,29491.6051918,7.9079812999999985,9.19114773197281,8.05,100.86977230990537,1
Saint Louis,2015,957602.0,508486.0,449116.0,46.9000691310168,50814.076665393215,30594.1234631,7.9079812999999985,9.19114773197281,8.075,12.33920237413593,1
Saint Louis,2016,983032.0,516091.0,466941.0,47.5000813808706,50814.076665393215,31726.775834900003,7.9079812999999985,9.19114773197281,8.1,12.33920237413593,1
Saint Louis,2017,1009170.0,523759.0,485411.0,48.100022791006495,50814.076665393215,32396.75,7.9079812999999985,9.19114773197281,8.0,9.677452490234376,1
Saint Louis,2018,1036009.0,531473.0,504536.0,48.6999630312092,50814.076665393215,25151.0,7.9079812999999985,9.19114773197281,7.8,11.297380389404294,1
Sedhiou,2008,406785.0,343455.0,63330.0,15.5684207,50814.076665393215,25708.0,7.9079812999999985,9.19114773197281,7.4223199000000015,196.01558033231854,1
Sedhiou,2009,417812.0,352766.0,65046.0,15.568245999999998,50814.076665393215,25708.0,7.9079812999999985,9.19114773197281,7.4,3159.3229203957612,1
Sedhiou,2010,431238.0,364102.0,67136.0,15.57,50814.076665393215,24109.5,7.9079812999999985,9.19114773197281,8.0,3238.7169972009688,1
Sedhiou,2013,452994.0,365980.0,87014.0,19.208642940083106,50814.076665393215,24229.36802970001,7.9079812999999985,9.19114773197281,8.07,5942.886238866564,1
Sedhiou,2014,468098.0,372138.0,95960.0,20.49998077325689,50814.076665393215,34784.1458816,7.9079812999999985,9.19114773197281,8.0935394,2101.9971947693625,1
Sedhiou,2015,483768.0,382177.0,101591.0,20.9999421210167,50814.076665393215,39471.5445711,7.9079812999999985,9.19114773197281,8.115745200000001,672.300049418132,1
Sedhiou,2016,500064.0,393051.0,107013.0,21.399860817815302,50814.076665393215,40249.80654630002,7.9079812999999985,9.19114773197281,8.1365857,828.368473271819,1
Sedhiou,2017,517016.0,403790.0,113226.0,21.899902517523604,50814.076665393215,41251.3264146,7.9079812999999985,9.19114773197281,8.1560287,2243.437945935564,1
Sedhiou,2018,534655.0,414893.0,119762.0,22.39986533371989,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1253.3722567749242,1
Tambacounda,2001,530333.0,435809.0,94524.0,17.823518399999994,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1568.3018579327988,0
Tambacounda,2002,605695.0,503303.0,102392.0,16.9048779,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,6779.4084712386875,0
Tambacounda,2003,630716.0,524124.996,106591.004,16.9,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1736.9168932575753,0
Tambacounda,2004,650399.0,540611.0,109788.0,16.880099800000004,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,140.84006198335535,0
Tambacounda,2005,669091.0,556223.0,112868.0,16.8688564,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,3667.2981025656222,0
Tambacounda,2006,688702.0,572603.0,116099.0,16.857654,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1787.632439471531,0
Tambacounda,2007,708971.0,588432.8353284,120538.1646716,17.001847,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,4866.183763649709,0
Tambacounda,2008,613066.0,485388.0,127678.0,20.8261427,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,133.15613752936866,0
Tambacounda,2009,630247.0,498991.0,131256.0,20.8261206,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,250.40275371924287,0
Tambacounda,2010,651018.0,515437.0,135581.0,20.83,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,98.3289769488166,0
Tambacounda,2013,681310.0,519871.0,161439.0,23.695380957273503,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,491.02098410584716,0
Tambacounda,2014,705396.0,534690.0,170706.0,24.2000238164095,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,249.4555337762571,0
Tambacounda,2015,730473.0,552238.0,178235.0,24.3999435981891,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,314.217972663957,0
Tambacounda,2016,756588.0,569711.0,186877.0,24.699968807329803,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,57.0200884962134,0
Tambacounda,2017,783777.0,587833.0,195944.0,24.999968103172197,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,114.1620556603283,0
Tambacounda,2018,812075.0,606620.0,205455.0,25.300003078533397,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,101.16034114638367,0
Thies,2001,1346238.0,816821.0,529417.0,39.3256616,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,0.22307636718749999,0
Thies,2002,1290265.0,728820.0,561445.0,43.5139293,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1.4904727600097656,0
Thies,2003,1305464.0,737587.16,567876.84,43.5,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,6.112941442871095,0
Thies,2004,1358658.0,764962.0,593696.0,43.6972365,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,9.612151361083985,0
Thies,2005,1385058.0,778523.0,606535.0,43.7913069,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,3.1995235229492187,0
Thies,2006,1413448.0,793317.0,620131.0,43.8736338,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,0.5213906127929687,0
Thies,2007,1516990.0,841556.1045392,675433.8954608,44.5246109,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,2.384978308105469,0
Thies,2008,1570150.0,876517.0,693633.0,44.17622520000001,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1.2661889831542967,0
Thies,2009,1610052.0,898792.0,711260.0,44.1762129,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1.9392251892089845,0
Thies,2010,1658445.0,925808.0,732637.0,44.18,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,0.44612431640624994,0
Thies,2013,1788864.0,916752.0,872112.0,48.75228077707421,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,9.671160510253905,0
Thies,2014,1838366.0,928375.0,909991.0,49.499990752657496,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,8.856858410644532,0
Thies,2015,1889323.0,942773.0,946550.0,50.099956439422996,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,10.86659713745117,0
Thies,2016,1941549.0,959125.0,982424.0,50.600010610085,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,3.4986026672363275,0
Thies,2017,1995037.0,973578.0,1021459.0,51.2000028069655,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,10.190907812499999,0
Thies,2018,2049764.0,990036.0,1059728.0,51.70000058543321,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,7.30040765380859,0
Ziguinchor,2001,557606.0,298432.0,259174.0,46.4797725,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,137.86945860954725,1
Ziguinchor,2002,437986.0,247173.0,190813.0,43.5660044,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,543.8673049800377,1
Ziguinchor,2003,445463.0,250795.669,194667.331,43.7,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,99.05813181762694,1
Ziguinchor,2004,444830.0,253899.0,190931.0,42.92224,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,465.81332384097834,1
Ziguinchor,2005,457847.0,264971.0,192876.0,42.1267367,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,174.3983537105066,1
Ziguinchor,2006,463379.0,267848.0,195531.0,42.1967763,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,152.54992835944694,1
Ziguinchor,2007,658579.0,377052.1434212,281526.8565788,42.7476213,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,548.9728606589645,1
Ziguinchor,2008,679287.0,358946.0,320341.0,47.15841760000001,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,733.1099102391144,1
Ziguinchor,2009,694460.0,366964.0,327496.0,47.1583677,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,679.7783472166296,1
Ziguinchor,2010,713440.0,376993.0,336447.0,47.16,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,570.4027091909602,1
Ziguinchor,2013,549151.0,296895.0,252256.0,45.9356351895927,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,3528.7027285124195,1
Ziguinchor,2014,565940.0,303344.0,262596.0,46.399971728451796,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,2988.994897231379,1
Ziguinchor,2015,583528.0,309854.0,273674.0,46.8998916932864,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1926.6895173623925,1
Ziguinchor,2016,601929.0,317216.0,284713.0,47.300096855277005,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1988.3189450939012,1
Ziguinchor,2017,621168.0,324250.0,296918.0,47.79995105993871,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,3788.3891895950856,1
Ziguinchor,2018,641254.0,332170.0,309084.0,48.199933255777,50814.076665393215,40063.57542091164,7.9079812999999985,9.19114773197281,7.9478868372972995,1706.2673352737456,1
